Value,Date,200wma
7885.46,2020-03-11,5490.273158990214
7936.65,2020-03-12,5495.617408990215
4830.21,2020-03-13,5498.741258990214
5609.03,2020-03-14,5502.422123275928
5166.26,2020-03-15,5505.785823275928
5348.44,2020-03-16,5509.281223275928
5026.35,2020-03-17,5512.547187561643
5357.61,2020-03-18,5516.050551847357
5410.23,2020-03-19,5519.599380418786
6195.2,2020-03-20,5523.713058990214
6226.44,2020-03-21,5527.843451847357
6189.85,2020-03-22,5531.951916133071
5822.62,2020-03-23,5535.797737561643
6502.16,2020-03-24,5540.124037561643
6768.49,2020-03-25,5544.638716133071
6698.46,2020-03-26,5549.102830418786
6763.75,2020-03-27,5553.598158990215
6369.09,2020-03-28,5557.7743447044995
6260.95,2020-03-29,5561.870280418786
5885.41,2020-03-30,5565.699037561642
6405.29,2020-03-31,5569.894851847357
6428.28,2020-04-01,5574.106501847356
6652.87,2020-04-02,5578.4728447045
6809.11,2020-04-03,5582.930780418786
6741.67,2020-04-04,5587.340630418786
6871.69,2020-04-05,5591.838966133072
6777.44,2020-04-06,5596.2624947045
7343.2,2020-04-07,5601.0906947045005
7205.55,2020-04-08,5605.824173275928
7365.03,2020-04-09,5610.673984606286
7293.69,2020-04-10,5615.473534606285
6873.24,2020-04-11,5619.958391758071
6891.6,2020-04-12,5624.4060728295
6915.37,2020-04-13,5628.8700156866435
6857.66,2020-04-14,5633.278887115214
6871.95,2020-04-15,5637.692937115214
6623.8,2020-04-16,5641.928594258071
7112.27,2020-04-17,5646.4774228295
7034.89,2020-04-18,5650.9635156866425
7259.36,2020-04-19,5655.611658543786
7130.04,2020-04-20,5660.183694258071
6840.24,2020-04-21,5664.593901400929
6852.52,2020-04-22,5669.013944258071
7130.99,2020-04-23,5673.661408543786
7477.6,2020-04-24,5678.530694258071
7507.08,2020-04-25,5683.417894258071
7549.52,2020-04-26,5688.3622728295
7699.27,2020-04-27,5693.3998228295
7790.66,2020-04-28,5698.4989728294995
7765.33,2020-04-29,5703.589958543786
8777.63,2020-04-30,5709.3801228295
8628.77,2020-05-01,5715.0664228295
8824.66,2020-05-02,5720.868529972357
8973.82,2020-05-03,5726.808108543785
8903.95,2020-05-04,5732.698808543786
8885.93,2020-05-05,5738.5698442580715
9030.96,2020-05-06,5744.539258543786
9170.79,2020-05-07,5750.6085656866435
10002.48,2020-05-08,5757.282087115214
9821.8,2020-05-09,5763.832044258072
9527.39,2020-05-10,5770.174887115214
8754.46,2020-05-11,5775.965229972357
8617.25,2020-05-12,5781.639865686642
8814.53,2020-05-13,5787.461315686643
9305.93,2020-05-14,5793.637815686642
9790.31,2020-05-15,5800.156201400929
9303.59,2020-05-16,5806.327915686643
9385.7,2020-05-17,5812.5495228295
9669.4,2020-05-18,5818.975379972357
9719.37,2020-05-19,5825.4367442580715
9785.74,2020-05-20,5831.951101400929
9510.67,2020-05-21,5838.269522829501
9057.57,2020-05-22,5844.264929972357
9167.26,2020-05-23,5850.344515686643
9178.32,2020-05-24,5856.4280228295
8730.73,2020-05-25,5862.191772829499
8899.66,2020-05-26,5868.0807728295
8842.85,2020-05-27,5873.9292514009285
9197.54,2020-05-28,5880.030801400928
9569.21,2020-05-29,5886.396751400928
9425.98,2020-05-30,5892.661929972357
9698.1,2020-05-31,5899.121515686642
9450.84,2020-06-01,5905.439029972357
10204.23,2020-06-02,5912.3598656866425
9525.57,2020-06-03,5918.784744258072
9658.04,2020-06-04,5925.270979972357
9794.56,2020-06-05,5931.8552728295
9623.75,2020-06-06,5938.320294258072
9670.43,2020-06-07,5944.803265686643
9753.85,2020-06-08,5951.346951400929
9782.59,2020-06-09,5957.911879972357
9775.15,2020-06-10,5964.471144258071
9892.13,2020-06-11,5971.116065686643
9286.42,2020-06-12,5977.3306442580715
9459.97,2020-06-13,5983.668887115214
9473.5,2020-06-14,5990.027837115214
9330.07,2020-06-15,5996.286929972357
9426.7,2020-06-16,6002.605208543787
9526.0,2020-06-17,6008.998415686644
9454.81,2020-06-18,6015.344051400929
9380.03,2020-06-19,6021.632179972357
9300.15,2020-06-20,6027.8585728295
9357.43,2020-06-21,6034.1299371152145
9284.78,2020-06-22,6040.341229972357
9691.9,2020-06-23,6046.845315686643
9621.49,2020-06-24,6053.302108543787
9276.58,2020-06-25,6059.514051400929
9240.85,2020-06-26,6065.699608543785
9154.45,2020-06-27,6071.825808543785
9004.23,2020-06-28,6077.845594258071
9127.47,2020-06-29,6083.954344258072
9185.35,2020-06-30,6090.107094258071
9133.97,2020-07-01,6096.2207728295
9236.38,2020-07-02,6102.409037115214
9087.98,2020-07-03,6108.492594258072
9072.42,2020-07-04,6114.543694258072
9131.31,2020-07-05,6120.6299228295
9089.09,2020-07-06,6126.690737115216
9348.91,2020-07-07,6132.932037115214
9256.23,2020-07-08,6139.104729972357
9440.07,2020-07-09,6145.408115686642
9238.04,2020-07-10,6151.5602371152145
9287.4,2020-07-11,6157.747122829501
9235.96,2020-07-12,6163.900201400928
9295.9,2020-07-13,6170.104651400929
9238.13,2020-07-14,6176.266944258071
9254.52,2020-07-15,6182.442444258071
9193.51,2020-07-16,6188.57325140093
9131.0,2020-07-17,6194.660315686642
9154.19,2020-07-18,6200.7654228295
9174.71,2020-07-19,6206.881944258072
9214.66,2020-07-20,6213.027994258073
9163.87,2020-07-21,6219.138858543786
9392.66,2020-07-22,6225.420129972357
9537.4,2020-07-23,6231.805829972357
9613.11,2020-07-24,6238.247994258071
9551.28,2020-07-25,6244.638994258072
9707.5,2020-07-26,6251.143108543785
9938.83,2020-07-27,6257.814429972356
11042.4,2020-07-28,6265.269029972356
10934.94,2020-07-29,6272.647079972356
11102.67,2020-07-30,6280.146237115214
11114.93,2020-07-31,6287.650194258073
11343.88,2020-08-01,6295.313808543786
11823.69,2020-08-02,6303.321458543785
11077.77,2020-08-03,6310.797115686643
11242.57,2020-08-04,6318.392079972357
11194.25,2020-08-05,6325.9542728295
11750.28,2020-08-06,6333.910129972357
11772.94,2020-08-07,6341.878508543786
11605.6,2020-08-08,6349.7291228295
11767.6,2020-08-09,6357.6948014009295
11684.06,2020-08-10,6365.599458543786
11893.03,2020-08-11,6373.655358543786
11392.43,2020-08-12,6381.339229972357
11573.11,2020-08-13,6389.151479972357
11777.43,2020-08-14,6397.111058543785
11774.38,2020-08-15,6405.0656585437855
11873.98,2020-08-16,6413.088915686643
11914.01,2020-08-17,6421.142515686643
12293.72,2020-08-18,6429.469251400928
11969.53,2020-08-19,6437.569451400929
11734.0,2020-08-20,6445.502508543786
11865.82,2020-08-21,6453.526722829501
11522.8,2020-08-22,6461.289094258072
11683.44,2020-08-23,6469.1678014009285
11653.02,2020-08-24,6477.026108543786
11763.93,2020-08-25,6484.960837115214
11337.4,2020-08-26,6492.593658543787
11467.37,2020-08-27,6500.297337115214
11302.01,2020-08-28,6507.879001400928
11534.75,2020-08-29,6515.6281728295
11481.64,2020-08-30,6523.3307728295
11707.78,2020-08-31,6531.192044258071
11659.57,2020-09-01,6539.022444258071
11923.25,2020-09-02,6547.015244258071
11397.44,2020-09-03,6554.666151400928
10187.51,2020-09-04,6561.454594258072
10467.89,2020-09-05,6568.428237115214
10159.62,2020-09-06,6575.176537115215
10254.93,2020-09-07,6581.994372829501
10367.74,2020-09-08,6588.893494258072
10121.52,2020-09-09,6595.608201400929
10227.83,2020-09-10,6602.398437115215
10352.66,2020-09-11,6609.282158543786
10395.44,2020-09-12,6616.2048228295
10446.44,2020-09-13,6623.164937115214
10330.77,2020-09-14,6630.039444258072
10674.64,2020-09-15,6637.156394258071
10785.62,2020-09-16,6644.352029972357
10948.43,2020-09-17,6651.645937115215
10943.89,2020-09-18,6658.929058543787
10931.79,2020-09-19,6666.202494258072
11081.43,2020-09-20,6673.597044258071
10919.65,2020-09-21,6680.8692728295
10430.46,2020-09-22,6687.793194258071
10532.22,2020-09-23,6694.786472829501
10234.48,2020-09-24,6701.570065686643
10732.43,2020-09-25,6708.710629972356
10692.84,2020-09-26,6715.8243228295
10732.4,2020-09-27,6722.970351400929
10774.24,2020-09-28,6730.146729972357
10692.33,2020-09-29,6737.260744258072
10840.8,2020-09-30,6744.473679972356
10777.92,2020-10-01,6751.642158543786
10619.24,2020-10-02,6758.675594258071
10575.06,2020-10-03,6765.683258543786
10551.77,2020-10-04,6772.675258543785
10673.46,2020-10-05,6779.760137115214
10788.56,2020-10-06,6786.925808543785
10603.74,2020-10-07,6793.957772829499
10670.8,2020-10-08,6801.0299728294995
10923.3,2020-10-09,6808.282315686643
11063.19,2020-10-10,6815.635251400929
11302.67,2020-10-11,6823.153587115214
11376.61,2020-10-12,6830.724737115213
11540.04,2020-10-13,6838.411915686643
11428.24,2020-10-14,6846.021451400929
11431.32,2020-10-15,6853.631858543786
11503.73,2020-10-16,6861.294608543785
11327.57,2020-10-17,6868.822372829501
11366.51,2020-10-18,6876.378165686643
11508.2,2020-10-19,6884.0349728295005
11758.16,2020-10-20,6891.867165686643
11925.46,2020-10-21,6899.796629972357
12831.56,2020-10-22,6908.365622829501
12990.25,2020-10-23,6917.000579972358
12944.52,2020-10-24,6925.609801400929
13128.46,2020-10-25,6934.349701400927
13036.77,2020-10-26,6943.020729972357
13076.37,2020-10-27,6951.696444258071
13651.47,2020-10-28,6960.782965686643
13289.0,2020-10-29,6969.586979972357
13458.66,2020-10-30,6978.520201400929
13564.72,2020-10-31,6987.524915686642
13810.32,2020-11-01,6996.676772829501
13758.88,2020-11-02,7005.778851400929
13575.17,2020-11-03,7014.751529972357
14023.31,2020-11-04,7023.963351400928
14155.59,2020-11-05,7033.364008543786
15591.39,2020-11-06,7043.786679972357
15595.77,2020-11-07,7054.285922829499
14839.84,2020-11-08,7064.237137115215
15490.6,2020-11-09,7074.651501400928
15328.53,2020-11-10,7084.9532728295
15317.04,2020-11-11,7095.333144258072
15708.65,2020-11-12,7105.995808543785
16295.57,2020-11-13,7117.045294258071
16339.33,2020-11-14,7128.1320228295
16091.07,2020-11-15,7139.040251400928
15968.16,2020-11-16,7149.852865686643
16725.15,2020-11-17,7161.153801400929
17679.72,2020-11-18,7173.134601400929
17798.45,2020-11-19,7185.207923633072
17820.57,2020-11-20,7197.298601427714
18687.45,2020-11-21,7210.007037142001
18699.75,2020-11-22,7222.707855981285
18422.28,2020-11-23,7235.208003400928
18398.91,2020-11-24,7247.692960543785
19172.52,2020-11-25,7260.7497279545
18739.8,2020-11-26,7273.481044918785
17151.44,2020-11-27,7285.078466347356
17138.87,2020-11-28,7296.6631504545
17732.42,2020-11-29,7308.674926883072
18191.6,2020-11-30,7321.0173625973575
19709.73,2020-12-01,7334.406665400929
18792.52,2020-12-02,7347.130105490213
19226.97,2020-12-03,7360.161212633071
19454.54,2020-12-04,7373.333721918786
18670.49,2020-12-05,7385.933358052357
19155.06,2020-12-06,7398.876922338071
19377.66,2020-12-07,7411.9866696595
19181.41,2020-12-08,7424.937598230929
18318.87,2020-12-09,7437.270476802358
18554.15,2020-12-10,7449.8262246595
18247.76,2020-12-11,7462.146693588071
18029.36,2020-12-12,7474.3122435880705
18803.44,2020-12-13,7487.0285545702145
19164.48,2020-12-14,7500.003270730928
19276.59,2020-12-15,7513.057120730928
19439.75,2020-12-16,7526.219566453785
21379.48,2020-12-17,7540.751189221643
22847.46,2020-12-18,7556.3313749359295
23150.79,2020-12-19,7572.112912694499
23869.92,2020-12-20,7588.410870347357
23490.58,2020-12-21,7604.439234633071
22745.48,2020-12-22,7619.883300040929
23824.99,2020-12-23,7636.098847763786
23253.37,2020-12-24,7651.901247763785
23715.53,2020-12-25,7668.001721870928
24693.58,2020-12-26,7684.818132075215
26443.21,2020-12-27,7702.8844463609275
26246.58,2020-12-28,7720.781466396643
27036.69,2020-12-29,7739.245126906642
27376.37,2020-12-30,7757.949041192357
28856.59,2020-12-31,7777.661312037358
28982.56,2021-01-01,7797.445183465929
29393.75,2021-01-02,7817.5214334659295
32195.46,2021-01-03,7839.610381108786
33000.78,2021-01-04,7862.271511555215
32035.03,2021-01-05,7884.239747269499
34046.67,2021-01-06,7907.7320877695
36860.41,2021-01-07,7933.209188381644
39486.04,2021-01-08,7960.562009810214
40670.25,2021-01-09,7988.769931328071
40240.72,2021-01-10,8016.636520881643
38240.09,2021-01-11,8043.073956595928
35544.94,2021-01-12,8067.573648891642
34011.82,2021-01-13,8090.969663445214
37393.13,2021-01-14,8116.781184873786
39158.47,2021-01-15,8143.972112096642
36828.52,2021-01-16,8169.598031837715
36065.2,2021-01-17,8194.667681837715
35793.01,2021-01-18,8219.484771489144
36632.35,2021-01-19,8244.851714315571
36020.13,2021-01-20,8269.785378601286
35538.98,2021-01-21,8294.428372172715
30797.88,2021-01-22,8315.754058091072
33002.38,2021-01-23,8338.664379519643
32099.74,2021-01-24,8360.909346439286
32276.84,2021-01-25,8383.223354117858
32243.26,2021-01-26,8405.510654117857
32541.8,2021-01-27,8428.011528760713
30419.17,2021-01-28,8448.998146939286
33403.17,2021-01-29,8472.118454082143
34314.26,2021-01-30,8495.852261531429
34318.1,2021-01-31,8519.580069299285
33136.46,2021-02-01,8542.477547870714
33522.9,2021-02-02,8565.60704761143
35529.66,2021-02-03,8590.176033815713
37676.25,2021-02-04,8616.277976672856
37002.09,2021-02-05,8641.857716494285
38278.61,2021-02-06,8668.355902324285
39323.26,2021-02-07,8695.598209467144
38928.1,2021-02-08,8722.541320270715
46364.3,2021-02-09,8754.782522386427
46589.58,2021-02-10,8787.190015243572
44878.17,2021-02-11,8818.402976877143
48013.38,2021-02-12,8851.851633979286
47471.4,2021-02-13,8884.923805407858
47185.19,2021-02-14,8917.779707255715
48720.37,2021-02-15,8951.71880377357
47951.85,2021-02-16,8985.129432345
49160.1,2021-02-17,9019.373839425
52118.23,2021-02-18,9055.714227764285
51608.15,2021-02-19,9091.693884907143
55916.5,2021-02-20,9130.733305460713
56001.2,2021-02-21,9169.835599665716
57487.86,2021-02-22,9210.012042522858
54123.4,2021-02-23,9247.757746317144
48880.43,2021-02-24,9281.737260692142
50624.84,2021-02-25,9316.977846406427
46800.42,2021-02-26,9349.455793242856
46340.31,2021-02-27,9381.602458215713
46155.87,2021-02-28,9413.618793929998
45113.92,2021-03-01,9444.83075620643
49618.43,2021-03-02,9479.235294572143
48356.04,2021-03-03,9512.741358857857
50477.7,2021-03-04,9547.71950734
48448.91,2021-03-05,9581.230632289285
48861.38,2021-03-06,9615.046796575
48881.59,2021-03-07,9648.865169125715
51169.7,2021-03-08,9684.243083965
52299.33,2021-03-09,9720.420391107857
54881.52,2021-03-10,9758.362272357857
55997.23,2021-03-11,9797.059586241428
57764.0,2021-03-12,9837.013157669999
57253.28,2021-03-13,9876.642700517858
61258.73,2021-03-14,9919.130138732144
59133.47,2021-03-15,9960.096903017857
55754.72,2021-03-16,9998.679537321428
56872.38,2021-03-17,10038.011605133572
58913.0,2021-03-18,10078.818047990713
57665.9,2021-03-19,10118.606890499286
58075.1,2021-03-20,10158.622740650713
58085.8,2021-03-21,10198.677712079285
57411.17,2021-03-22,10238.192360427143
54204.96,2021-03-23,10275.27611022143
54477.46,2021-03-24,10312.576924507142
52508.23,2021-03-25,10348.377655731429
51415.92,2021-03-26,10383.523329405
55074.47,2021-03-27,10421.233793690713
55863.93,2021-03-28,10459.570185976429
55783.71,2021-03-29,10497.790028333571
57627.67,2021-03-30,10537.316921190713
58730.13,2021-03-31,10577.634204109287
58735.25,2021-04-01,10617.874209344285
58736.92,2021-04-02,10658.107773630001
59031.32,2021-04-03,10698.46888423143
57076.49,2021-04-04,10737.440539129286
58206.55,2021-04-05,10777.209839129286
59054.1,2021-04-06,10817.331829345714
58020.46,2021-04-07,10856.871500157858
55947.27,2021-04-08,10894.917385872142
58048.59,2021-04-09,10934.361027800713
58102.58,2021-04-10,10973.830461474286
59774.0,2021-04-11,11014.455725759999
59964.87,2021-04-12,11055.389436429286
59834.74,2021-04-13,11096.165547082142
63554.44,2021-04-14,11139.628718510714
62969.12,2021-04-15,11182.862032617857
63252.63,2021-04-16,11226.281797036429
61455.98,2021-04-17,11268.408968464999
60087.09,2021-04-18,11309.537326142145
56251.48,2021-04-19,11347.847518811428
55703.14,2021-04-20,11385.778333097143
56507.91,2021-04-21,11424.233237918572
53808.8,2021-04-22,11460.720032195
51731.71,2021-04-23,11495.733053623571
51153.13,2021-04-24,11530.421600132142
50110.53,2021-04-25,11564.420288499286
49075.58,2021-04-26,11597.687109927858
54056.64,2021-04-27,11634.500493417858
55071.46,2021-04-28,11671.990572570714
54884.1,2021-04-29,11709.366143999285
53584.15,2021-04-30,11745.870793017142
57796.62,2021-05-01,11785.367527772143
57857.5,2021-05-02,11824.964842057858
56610.46,2021-05-03,11863.571438179999
57213.33,2021-05-04,11902.58115258143
53241.72,2021-05-05,11938.754602581428
57473.23,2021-05-06,11977.942647045713
56428.16,2021-05-07,12016.469046178572
57380.27,2021-05-08,12055.667196178572
58928.81,2021-05-09,12095.94760408
58280.73,2021-05-10,12135.886575406428
55883.5,2021-05-11,12174.141153977856
56750.0,2021-05-12,12212.972762141428
49007.09,2021-05-13,12246.295838272143
49702.27,2021-05-14,12280.127109700712
49922.52,2021-05-15,12314.315341414998
46736.58,2021-05-16,12346.319174057857
46441.64,2021-05-17,12378.126802629286
43596.24,2021-05-18,12407.609743879286
42912.19,2021-05-19,12436.643618379287
36964.27,2021-05-20,12461.428661236429
40784.32,2021-05-21,12488.64446454857
37280.35,2021-05-22,12513.267850365
37528.3,2021-05-23,12538.055557507856
34754.54,2021-05-24,12560.914642487141
38728.59,2021-05-25,12586.74863683214
38410.5,2021-05-26,12612.35306540357
39266.04,2021-05-27,12638.509076117858
38445.29,2021-05-28,12663.983114272856
35689.62,2021-05-29,12687.486557130002
34647.67,2021-05-30,12710.273496117858
35684.59,2021-05-31,12733.715037784286
37310.54,2021-06-01,12758.320494927142
36662.64,2021-06-02,12782.58407065357
37585.24,2021-06-03,12807.434872284286
39188.59,2021-06-04,12833.43386514143
36885.51,2021-06-05,12857.482004414998
35530.38,2021-06-06,12880.537588320001
35816.17,2021-06-07,12903.827566891427
33514.87,2021-06-08,12925.297206653571
33450.19,2021-06-09,12946.792109284284
37338.36,2021-06-10,12971.076452141431
36704.57,2021-06-11,12994.699354522143
37313.18,2021-06-12,13018.599623869288
35494.9,2021-06-13,13041.189895297859
39066.82,2021-06-14,13066.035486726429
40525.8,2021-06-15,13091.970323634287
40188.56,2021-06-16,13117.690745062857
38324.87,2021-06-17,13141.973705265
38068.04,2021-06-18,13166.214848074285
35729.82,2021-06-19,13188.804212359999
35524.17,2021-06-20,13211.208649479286
35592.35,2021-06-21,13233.743383765
31686.55,2021-06-22,13253.529290907856
32447.59,2021-06-23,13273.724033765
33674.66,2021-06-24,13294.67713611
34639.38,2021-06-25,13316.325428967144
31640.58,2021-06-26,13335.811190883573
32160.91,2021-06-27,13355.673049217143
34644.45,2021-06-28,13377.319763502857
34456.67,2021-06-29,13398.640252467141
35847.7,2021-06-30,13420.963618288572
35047.36,2021-07-01,13442.724218288573
33536.88,2021-07-02,13463.170746847856
33856.86,2021-07-03,13484.082512933572
34688.98,2021-07-04,13505.584948647858
35309.3,2021-07-05,13527.70294985
33747.97,2021-07-06,13548.602414035715
34211.01,2021-07-07,13569.906692607145
33839.04,2021-07-08,13590.752679392857
32877.41,2021-07-09,13611.157436405
33818.52,2021-07-10,13632.233336405001
33515.57,2021-07-11,13653.080204262144
34227.64,2021-07-12,13674.494168535715
33158.25,2021-07-13,13695.179639964288
32686.56,2021-07-14,13715.697703345
32814.61,2021-07-15,13736.765546202141
31738.59,2021-07-16,13757.138517630712
31421.25,2021-07-17,13776.893963316428
31520.66,2021-07-18,13796.732962757142
31783.49,2021-07-19,13816.807934185716
30815.94,2021-07-20,13836.002596090713
29790.24,2021-07-21,13854.440223471429
32118.06,2021-07-22,13874.599923471427
32297.89,2021-07-23,13895.071628792857
33581.63,2021-07-24,13916.36108815
34279.34,2021-07-25,13938.148031007142
35365.2,2021-07-26,13960.592777435715
37318.14,2021-07-27,13984.455515019285
39405.95,2021-07-28,14009.830479305001
40002.53,2021-07-29,14035.402294269285
40005.93,2021-07-30,14060.98254807857
42214.15,2021-07-31,14088.161033792858
41659.06,2021-08-01,14114.802703102143
40000.46,2021-08-02,14140.240971852145
39193.94,2021-08-03,14165.098021852145
38138.0,2021-08-04,14189.321468280716
39750.14,2021-08-05,14214.615245423569
40882.0,2021-08-06,14240.731973995
42825.95,2021-08-07,14268.19608709
44634.13,2021-08-08,14296.790265030715
43816.14,2021-08-09,14324.797750745001
46333.46,2021-08-10,14354.477165030712
45608.37,2021-08-11,14383.61208234
45611.46,2021-08-12,14412.747289482859
44417.78,2021-08-13,14440.500127649286
47833.98,2021-08-14,14470.567657125712
47112.19,2021-08-15,14500.057799982857
47056.41,2021-08-16,14529.590088649285
45982.55,2021-08-17,14558.432115120715
44648.57,2021-08-18,14586.327765120715
44777.86,2021-08-19,14614.220784049287
46734.65,2021-08-20,14643.331634163571
49327.75,2021-08-21,14674.289712734999
48932.02,2021-08-22,14704.96745234214
49335.68,2021-08-23,14736.010023865716
49523.5,2021-08-24,14767.169245294288
47744.58,2021-08-25,14797.222786342143
48972.09,2021-08-26,14827.993466044287
46962.8,2021-08-27,14857.33130890143
49056.86,2021-08-28,14888.24571108
48897.65,2021-08-29,14918.775865351427
48806.78,2021-08-30,14949.254643922857
47074.77,2021-08-31,14978.316161660714
47155.87,2021-09-01,15007.23799260143
48862.76,2021-09-02,15037.317121172859
49329.01,2021-09-03,15067.410899701426
50035.33,2021-09-04,15097.837890189287
49947.38,2021-09-05,15128.253168760713
51769.06,2021-09-06,15160.238874712857
52677.4,2021-09-07,15192.799783832143
46809.17,2021-09-08,15221.143019546427
46078.38,2021-09-09,15248.943264503569
46368.69,2021-09-10,15277.264187467857
44847.48,2021-09-11,15304.605801753572
45144.79,2021-09-12,15332.769007765715
46059.12,2021-09-13,15360.989645242144
44968.76,2021-09-14,15388.471880956427
47072.12,2021-09-15,15416.879516727859
48167.85,2021-09-16,15445.702959085
47785.26,2021-09-17,15474.214737656428
47263.6,2021-09-18,15502.390780239999
48259.45,2021-09-19,15531.142063049285
47249.38,2021-09-20,15559.141820192142
42901.56,2021-09-21,15584.028791620716
40619.27,2021-09-22,15607.136816620716
43604.76,2021-09-23,15632.399702335
44888.96,2021-09-24,15658.569689240001
42815.56,2021-09-25,15682.93265547786
42742.01,2021-09-26,15707.199234049285
43182.63,2021-09-27,15731.102330442143
42238.2,2021-09-28,15754.163538427858
41011.16,2021-09-29,15776.372224142144
41522.38,2021-09-30,15798.782944142142
43757.81,2021-10-01,15822.264299856428
48140.11,2021-10-02,15848.878749856427
47727.1,2021-10-03,15874.874805570713
48205.72,2021-10-04,15901.032584142142
49143.95,2021-10-05,15927.855962713571
51505.83,2021-10-06,15954.973712713572
55343.76,2021-10-07,15982.717847235
53801.1,2021-10-08,16009.103718663571
53867.3,2021-10-09,16036.764051413571
55122.59,2021-10-10,16065.516040699285
54625.74,2021-10-11,16093.770890699285
57452.01,2021-10-12,16122.467759749285
56242.94,2021-10-13,16150.635312127859
57406.69,2021-10-14,16180.031297842143
57397.74,2021-10-15,16208.335469270716
61641.17,2021-10-16,16238.437245463572
60948.78,2021-10-17,16268.200731177856
61546.21,2021-10-18,16298.618126413572
61971.59,2021-10-19,16330.214182363572
64287.64,2021-10-20,16363.71753950643
66063.56,2021-10-21,16399.44328950643
62354.86,2021-10-22,16433.131800220715
60697.06,2021-10-23,16466.64640736357
61277.28,2021-10-24,16500.452196649287
60884.18,2021-10-25,16533.85587641357
63070.54,2021-10-26,16569.091304985
60345.17,2021-10-27,16601.059768077856
58538.49,2021-10-28,16632.601131170715
60587.09,2021-10-29,16665.72475974214
62249.18,2021-10-30,16700.748764027856
61731.29,2021-10-31,16734.724274742144
61373.44,2021-11-01,16768.708160456426
61029.5,2021-11-02,16801.582191406425
63241.11,2021-11-03,16836.002083070714
62954.86,2021-11-04,16870.227525927858
61441.83,2021-11-05,16901.847318785
61072.32,2021-11-06,16933.099548785
61516.31,2021-11-07,16964.785520213572
63293.22,2021-11-08,16999.090744020716
67562.17,2021-11-09,17036.839255927858
66954.11,2021-11-10,17074.351177356428
64976.73,2021-11-11,17111.265417356426
64838.81,2021-11-12,17147.641080213572
64254.67,2021-11-13,17183.686423070714
64420.94,2021-11-14,17219.80643735643
65468.75,2021-11-15,17256.561118785
63584.25,2021-11-16,17292.296911642145
60172.26,2021-11-17,17327.33642116357
60381.35,2021-11-18,17362.362083070715
56921.34,2021-11-19,17395.038168785
58133.02,2021-11-20,17427.311187835
59777.98,2021-11-21,17461.79172497786
58755.9,2021-11-22,17495.536353549283
56301.52,2021-11-23,17527.735250692145
57578.22,2021-11-24,17560.803794742144
57187.54,2021-11-25,17593.514873313572
58935.45,2021-11-26,17627.776041170713
53588.21,2021-11-27,17657.821350692142
54801.15,2021-11-28,17688.799764977855
57292.28,2021-11-29,17721.713782835
57828.45,2021-11-30,17755.745488785
57025.79,2021-12-01,17789.27639592786
57229.76,2021-12-02,17823.666754261427
56508.48,2021-12-03,17857.671453070714
53713.84,2021-12-04,17889.715103070714
49253.86,2021-12-05,17918.895968547142
49380.43,2021-12-06,17949.282835213573
50564.63,2021-12-07,17980.45367092786
50645.41,2021-12-08,18010.84327926143
50511.12,2021-12-09,18041.036553070713
47659.68,2021-12-10,18069.189838784998
47137.46,2021-12-11,18096.916684095
49379.67,2021-12-12,18126.228266237857
50117.25,2021-12-13,18156.263430523573
46757.09,2021-12-14,18183.520089452144
48392.79,2021-12-15,18211.418772785713
48884.66,2021-12-16,18239.57092992857
47658.38,2021-12-17,18266.378943021427
46173.51,2021-12-18,18291.61574182857
46863.67,2021-12-19,18317.171341828573
46689.28,2021-12-20,18342.584423971428
46910.13,2021-12-21,18367.955665635713
48934.57,2021-12-22,18394.876087064284
48628.35,2021-12-23,18422.517000159285
50785.69,2021-12-24,18451.533838252144
50814.92,2021-12-25,18480.564995395
50470.89,2021-12-26,18509.689493014284
50801.11,2021-12-27,18538.584140635714
50692.3,2021-12-28,18567.421883492858
47601.26,2021-12-29,18594.015522778573
46408.87,2021-12-30,18619.300871585714
47132.96,2021-12-31,18645.159328728572
46249.56,2022-01-01,18670.104051349997
47763.33,2022-01-02,18696.056300157143
47327.87,2022-01-03,18721.635614442857
46441.99,2022-01-04,18747.120465635715
45862.98,2022-01-05,18772.65255277857
43436.17,2022-01-06,18796.592345635712
43120.63,2022-01-07,18820.900453969287
41528.04,2022-01-08,18844.31619539786
41690.93,2022-01-09,18867.825881112145
41864.44,2022-01-10,18891.169878731427
41849.0,2022-01-11,18914.522950159997
42723.37,2022-01-12,18938.50140016
43926.0,2022-01-13,18963.907027540714
42546.44,2022-01-14,18988.204197540716
43099.37,2022-01-15,19013.06239754071
43146.53,2022-01-16,19038.044622540714
43102.44,2022-01-17,19062.823484445715
42248.35,2022-01-18,19086.85399158857
42381.48,2022-01-19,19110.735224922144
41707.85,2022-01-20,19134.319111827142
40684.42,2022-01-21,19157.147004684284
36480.85,2022-01-22,19177.017341589286
35071.43,2022-01-23,19195.913151112854
36280.82,2022-01-24,19215.78662254143
36678.82,2022-01-25,19236.35992611286
36948.81,2022-01-26,19257.06594754143
36823.5,2022-01-27,19277.68944039857
37146.85,2022-01-28,19299.30681063643
37770.15,2022-01-29,19321.331574922144
38186.49,2022-01-30,19343.65223920786
37918.62,2022-01-31,19365.711361827143
38521.79,2022-02-01,19387.933758255713
38739.74,2022-02-02,19410.300372541427
36912.68,2022-02-03,19431.79049397
37092.4,2022-02-04,19453.56801063643
41584.19,2022-02-05,19478.531946350715
41435.43,2022-02-06,19503.11607016
42450.98,2022-02-07,19528.65300349357
43834.02,2022-02-08,19555.11701063643
